AACombo,Fitness
SCNY,5.69685
PHYW,0.0
PHYV,0.0
PHYT,0.0
PHYS,0.0
PHYR,0.0
PHYQ,0.0
IYLV,0.0773716666666999
PHYY,0.0
NIFD,0.0
PHYG,0.0
PHYF,0.0
PHYD,0.0
IYLT,0.0
PHYA,0.0
PHYN,0.0
PHYM,0.0
PHYL,0.0
PHYK,0.0
PHYI,0.0
LLHF,0.00229555555556
YFGL,0.0
YFGM,0.0
YFGI,0.0
YFGK,0.0
DLPT,0.0
DLPV,0.0
DLPW,0.0
DLPQ,0.0
DLPR,0.0
DLPS,0.0
DLPY,0.0
IYLG,0.0126916666667
DLPD,0.0
DLPF,0.157335
DLPG,0.0
DLPA,0.0
DLPL,0.0
DLPM,0.0
DLPN,0.0
DLPI,0.0
DLPK,0.0
QLLW,0.0
QLLV,0.0080744444444399
QLLT,0.00289416666667
QLLS,0.00557090909091
QLLR,0.00121541666667
QLLQ,0.00999166666667
WFSF,0.00235333333333
YFGS,0.0
YYYI,0.0
QLLY,0.0
QLLG,0.298851875
QLLF,0.0042322222222199
QLLD,0.0
QLLA,0.0106445454545
QLLN,0.730597777778
QLLM,0.0163688888889
QLLL,0.0098627999999999
QLLK,0.0
EQAR,0.0
EHER,0.0
EHES,0.0
EHEY,0.0
EHEF,0.0
EHEG,0.0
EHEI,0.0
FRRR,0.0
ICDA,0.0
ICDD,0.0
LGMI,12.57088
LGMK,0.01463
LGML,6.193358823530001
LGMM,0.3677575
LGMN,0.0273666666667
LGMA,0.02905
LGMD,0.0
LGMF,0.0205733333333
LGMG,0.0094357142857099
LGMY,0.00264833333333
LGMQ,0.0
LGMR,0.00466823529412
LGMS,0.0184466666667
LGMT,0.0
LGMV,3.9065
LGMW,0.005078
VFPQ,0.0
VFPR,0.0
ICDK,0.0
VFPT,0.0
VFPV,0.0
VFPW,0.0
SPSQ,0.00574142857143
VFPA,0.0
VFPD,0.0
VFPF,0.0
VFPG,0.0
VFPI,0.0
VFPK,0.0
VFPL,0.0
VFPM,0.0
VFPN,0.0027225
SPSL,0.0060104
YMSS,0.2366075
ICDQ,0.0
ICDR,0.0
FRRA,0.000708235294118
FRRF,0.0
FRRG,0.0
ICDV,0.0
FNYI,0.01501
ICDW,0.0
IPDS,0.0
ICDY,0.0
SPSF,0.06414
SPSG,0.00509642857143
FRRN,0.0
IPDV,0.0
IPDT,0.0
SFNW,0.0
MLRY,0.894115714286
MLRT,0.0
MLRW,0.0
MLRV,0.0
MLRQ,0.102602857143
MLRS,0.0033280952381
MLRR,0.130859090909
MLRM,0.0
MLRL,0.0044968
MLRN,0.0
MLRI,0.00264888888889
MLRK,0.0
MLRD,0.0
MLRG,0.0
MLRF,0.0
MLRA,0.0
DVWN,0.0
DVWI,0.0
DVWG,0.0
DVWF,0.0
DVWD,0.0
WLVD,0.0
IMDW,0.0
AGPR,0.0
AGPS,0.008456
AGPT,0.0
IMDS,0.01268
AGPV,0.03088375
AGPW,0.0
IRDQ,0.0
AGPY,0.00792666666667
IRDS,0.0
IRDR,0.0
IRDT,0.0
IRDW,0.0
IRDV,0.0
IRDI,0.0
AGPA,0.0
IRDK,0.0
AGPD,0.0
AGPF,0.0109785714286
AGPG,0.0
AGPI,0.0536583333333
AGPK,0.007612
AGPL,0.055335
AGPM,0.0538675
AGPN,0.06337
IRDF,0.0
WLVR,0.0
DVWS,0.0
DVWR,0.0390033333333
DVWQ,0.0
WVVL,0.0
WLVT,0.0
HRFM,0.00317666666667
HRFI,0.0
GPCA,0.0
GPCD,0.0
GPCF,0.0105675
GPCG,0.0
GPCI,0.10177
GPCK,0.0
GPCL,0.0252418181818
GPCM,0.0
GPCN,0.0
HRFD,0.0
GPCR,0.0
GPCS,0.0
GPCT,0.0
GPCV,0.0105675
GPCW,0.0
FNIS,0.00161
FNIR,0.0
FNIQ,0.00975
FNIW,0.0
FNIV,0.007015
FNIT,0.0
FNIY,0.0
HRFA,0.0
FNIA,0.0
FNIG,0.0042299999999999
FNIF,0.0
FNID,0.0
FNIK,0.00603
FNII,0.0194
NDMM,0.0
FNIN,0.0
FNIM,0.0
FNIL,0.00733666666667
NKCD,0.0
NKCF,0.0
NKCG,0.0
NKCA,0.0
NKCL,0.0195033333333
NKCM,0.02376
NKCN,0.0
NKCI,0.0
NKCK,0.0
NKCT,0.05731
NKCV,0.01268
NKCW,0.0
NKCQ,0.0
NKCR,0.0
NKCS,0.0
NKCY,0.08946
SICV,16.5854933333
SICN,20.74443
SICI,20.9551033333
SICG,22.0093866667
EPWY,0.0
EPWR,0.0
EPWS,0.0
EPWV,0.0
EPWW,0.0
EPWL,0.0
EPWM,0.0
EPWF,0.0
YPFA,0.0
PWET,0.0
YPFD,0.0
YPFG,0.0043275
YPFF,0.0028
YPFI,0.00261
YPFK,0.0
YPFM,0.0
YPFN,0.0
YPFQ,0.0
YPFS,0.0
YPFR,0.0
YPFT,0.0
YPFW,0.0
YPFV,0.00251
YPFY,0.0
PDKD,0.0
LFYY,0.0
PWER,0.0
LFYQ,0.0
LFYS,0.0314222222222
LFYR,0.0
LFYT,0.21954
LFYW,0.0
LFYV,0.001065
LFYI,0.115553333333
LFYK,0.132683333333
LFYM,0.00276333333333
LFYL,0.00145666666667
LFYN,0.0
LFYA,0.0
LFYD,0.0
LFYG,0.00192833333333
LFYF,0.123493333333
PWEY,0.0
HDDR,0.0
PWEF,0.0
RDTA,0.0
PWEG,0.0
WRAI,0.0
TWDI,0.0
WRAL,0.0
TWDN,0.0
TWDM,0.0
TWDL,0.013585
WRAA,0.0
TWDA,0.0
TWDG,0.0
TWDF,0.0
TWDD,0.0
PWEL,0.0
TWDY,0.0
TWDS,0.0
TWDR,0.0
TWDQ,0.0
TWDW,0.0
TWDV,0.0
WRAV,0.0
TWDT,0.0
MNDY,0.02925
MQDW,0.0
MQDT,0.0
MQDR,0.0
MQDS,0.0253533333333
MQDQ,0.0
MNDQ,0.05431
MNDS,0.01811
MNDR,0.0
MNDT,0.0
MNDW,0.0
MNDV,0.0
MNDK,0.0
MNDM,0.0
MNDL,0.0090599999999999
MNDA,0.0
MQDM,0.0
MNDD,0.0
MNDG,0.04224
MNDF,0.03306
YNCD,0.42245
YNCF,0.07089
RRKD,0.0
YNCI,0.3098
YNCK,0.0
YNCL,0.235306666667
YNCM,1.97968
YNCN,0.0411
YNCQ,0.03456
YNCR,0.0812799999999999
YNCS,0.157296666667
YNCT,0.1901
YNCV,0.5163
YNCW,0.0700399999999999
YNCY,0.11406
HNGG,0.01585
KSEY,0.0
KSET,0.0
KSEW,0.0
KSEV,0.0
KSEQ,0.0
KSES,0.0
KSER,0.0
KSEM,0.0
KSEL,0.0
KSEN,0.0
KSEI,0.0
KSED,0.0
KSEG,0.0
KSEF,0.0
KSEA,0.0
RFFF,0.0
RFFG,0.7939649999999999
RFFD,0.0
RFFA,0.0
RFFN,0.0
RFFL,0.19011
RFFM,0.0
RFFK,0.0
RFFI,0.0
RFFV,0.0
RFFW,0.0
RFFT,0.0
RFFR,0.0
RFFS,0.0
RFFQ,0.0
RFFY,0.0
VYIF,0.00612
SSQI,10.1244288889
KDCA,0.0
SSQK,0.0255922222222
KDCD,0.0
SSQL,9.72522037037
KDCF,0.01408
KDCG,0.04224
KDCK,0.0
KDCL,0.0
KDCN,0.03802
SSQF,0.5049466666669999
KDCQ,0.0
KDCR,0.0
KDCS,0.00746
KDCT,0.02716
KDCV,0.0
KDCW,0.0
SSQQ,6.12010333333
KDCY,0.0
SSQS,0.03630625
SSQT,2.31539933333
SSQW,0.00414
SSQV,11.0504758824
DWFA,0.0
DWFD,0.0
DWFG,0.0
DWFF,0.0
DWFI,0.0
DWFK,0.0
DWFM,0.0
DWFL,0.0
DWFN,0.0
DWFQ,0.0
DWFS,0.0
DWFR,0.0
DWFT,0.0
DWFW,0.0
DWFV,0.0
DWFY,0.0
AGPQ,0.0
WIQF,0.0
FDDV,0.0
FDDW,0.0
FDDT,0.0
FDDR,0.0
FDDS,0.0
FDDQ,0.0
FDDY,0.0
FDDF,0.0
FDDG,0.0
FDDD,0.0
FDDA,0.0
FDDN,0.0
FDDL,0.0
FDDM,0.0
FDDK,0.0
FDDI,0.0
SFWQ,0.00409333333333
VCQR,0.0070483333333299
VCQS,0.0
VCQV,0.0
VCQW,0.0
VCQY,0.0
VCQF,0.00827
VCQG,0.011885
SFWN,0.0
VCQI,0.09505
VCQL,0.0305533333333
VCQM,0.04753
GHQV,0.0
GHQT,0.0
GHQR,0.0
GHQQ,0.0
SFWM,0.00528666666667
GHQY,0.0
GHQF,0.0
GHQG,0.0
GHQD,0.0
GHQA,0.0
GHQN,0.0
GHQL,0.411896666667
GHQM,0.0
GHQK,0.0
GHQI,0.0
DICA,0.0
DICD,0.0
DICF,0.01028
DICG,0.0347
DICI,0.03042
DICK,0.0
DICL,0.0464566666666999
DICM,0.03042
DICN,0.02716
SFWG,0.0140483333333
DICQ,0.05431
DICR,0.0
DICS,0.0
DICT,0.048145
DICV,0.0
DICW,0.0
DICY,0.0
RNIT,0.009514
YCAM,0.23705
YCAL,0.116983333333
YCAK,0.08442
YCAI,0.31231
YCAG,0.04753
YCAF,0.09274
YCAA,0.14258
YCAY,0.113155
YCAW,0.065495
YCAV,0.1032
YCAT,0.48883
YCAS,0.4653
YCAR,0.0374083333333
ETLV,0.0148183333333
RVCI,0.0
ETLD,0.0
MDAY,0.043875
MDAT,25.1058
MDAV,1.54223333333
MDAW,0.0
MDAQ,0.0
MDAR,0.0
MDAS,0.444916666667
MDAL,0.036574
MDAM,0.038025
MDAN,2.34459
MDAI,3.766875
MDAK,0.0
MDAD,0.0
MDAF,0.0
MDAG,0.0226375
MDAA,0.01268
HRQM,0.0
TCAQ,15.47009
TCAR,5.29812
TCAS,12.19716
TCAT,14.495475
TCAV,13.383505
TCAW,1.26735
TCAY,14.068015
TCAA,3.56947
TCAD,0.205945
TCAF,8.30126333333
TCAG,12.543412
TCAI,5.43784666667
TCAK,11.2056
TCAL,11.0826866667
TCAM,8.71667
TCAN,25.5854733333
ICKL,0.0
ICKN,0.0
ICKI,0.0
FRIY,0.00201666666667
FRIV,0.0
ICKG,0.0
FRIT,0.0
FRIS,0.000947777777778
FRIQ,0.0
KIAN,0.0
KIAM,0.0
KIAL,0.01268
KIAK,0.04224
KIAI,0.02535
KIAG,0.02113
KIAF,0.015265
KIAD,0.0
KIAA,0.02305
KIAY,0.0
KIAW,0.0
ICKY,0.0
KIAT,0.010565
KIAS,0.007612
KIAR,0.01729
KIAQ,0.0
FRII,0.0
WIHA,0.0
FRIG,0.0
ICKT,0.0
ICKW,0.0
NVSQ,0.0
NVSS,0.00799
ICKV,0.0
NVST,0.0105675
NVSW,0.0
NVSV,0.0286733333333
NVSY,0.0
WIHG,0.0
NVSA,0.02377
FRIA,0.0
NVSG,0.0163
NVSF,0.00701666666667
NVSI,0.03018
NVSK,0.00476
ICKR,0.0
NVSM,0.062284
NVSL,0.0104321428571
NVSN,0.0
WIHM,0.0
WIHR,0.0
DDAN,0.0
DDAM,0.0
DDAL,0.00414
DDAK,0.0
DDAI,0.0
DDAG,0.0
DDAF,0.0
DDAD,0.0
DDAA,0.0
DDAY,0.0
DDAW,0.0
DDAT,0.0
DDAS,0.0
DDAR,0.01189
DDAQ,0.0
PDRN,0.0
FQAY,0.0042299999999999
FQAT,1.073095
FQAV,0.0
FQAW,0.0
FQAQ,0.02028
FQAR,0.0
FQAS,0.00898
FQAL,0.018165
FQAM,0.007925
FQAN,0.0
PWRR,0.0
FQAI,0.015845
FQAK,0.0
FQAD,0.0
FQAF,0.004325
FQAG,0.0
FQAA,0.0
PDRI,0.0
PDRF,0.0
ESTD,0.240804
ESTF,0.0
ESTG,0.00679857142857
ESTA,0.0
ESTL,0.00628071428571
ESTM,0.012682
ESTN,0.00288833333333
ESTI,0.00914
ESTK,0.0
ESTT,0.0465614285714
ESTV,0.00418714285714
ESTW,0.0
ESTQ,0.00793
ESTR,0.0
ESTS,0.00302642857143
ESTY,0.0
PDRY,0.0
PDRV,0.0
PDRW,0.0
PDRT,0.0
PDRR,0.0
PDRS,0.0
PDRQ,0.0
QAHY,0.03169
QAHV,0.08298
QAHW,0.0
QAHT,0.04224
QAHR,0.0
QAHS,0.0086474999999999
QAHQ,0.0
QAHN,0.02377
RMYK,0.0
QAHL,16.7136
QAHM,22.34259
QAHK,0.0
QAHI,0.52644
QAHF,15.47527
QAHG,0.021125
QAHD,0.0
QAHA,0.0
VNAK,0.0
VNAI,2.162485
VNAN,0.01268
VNAM,0.23518
VNAL,3.91016818182
VNAA,0.0052875
VNAG,0.00883285714286
VNAF,0.0071375
VNAD,0.0
VNAY,0.0
VNAS,0.42422
VNAR,0.00192909090909
VNAQ,0.013585
VNAW,0.00576666666667
VNAV,1.07729666667
VNAT,1.787752
YIDA,0.0
YIDD,0.0
YIDI,0.0
YIDL,0.0
YIDT,0.0
YLNN,0.0
DQMS,0.0
TQSY,12.264302
LHGN,0.0
RHLF,0.00157333333333
RHLG,0.09836125
RHLD,0.0578177777778
RHLA,0.0
RHLN,0.0
RHLL,0.00266481481481
RHLM,0.00539571428571
RHLK,0.0
RHLI,0.00269555555556
RHLV,0.000941176470588
RHLT,0.0
RHLR,0.0
RHLS,0.001096
RHLQ,0.0
RHLY,0.681795555556
MTEQ,0.0
MAGY,3.30777666667
MTES,0.021125
MTEV,0.0
MTEW,0.0
MAGS,17.6948022222
MAGR,0.0067975
MAGQ,3.611945
MAGW,0.04753
MAGV,1.972572
MAGT,0.0520566666667
MAGK,0.00975666666667
MTEA,0.0
MAGI,7.633336666669999
MTED,0.0
MAGN,13.526495
MAGM,0.10074
MAGL,8.148205
MTEI,0.0
MAGA,0.04753
MAGG,8.221919999999999
MAGF,14.4718666667
MAGD,0.0
TENK,5.621215
TENI,10.17046
TENN,4.891355
TENM,15.71194
TENL,6.634973333330001
TENA,9.68059
TENG,7.128830000000001
TENF,0.18014
TEND,23.139655
TENY,11.322955
TENS,8.172398333330001
TENR,1.260145
TENW,0.06337
TENV,1.731285
TENT,3.14204666667
MYRI,0.0
WYTF,0.0
WYTG,0.0
WYTA,0.0
KNDY,0.0
KNDS,0.0
KNDL,0.0
CTHL,0.0
KNDI,0.0
KNDF,0.0
KCDI,0.0
KCDL,0.0
KCDR,0.0
KCDS,0.0
KCDQ,0.0
KCDV,0.0
KCDW,0.0
KCDT,0.0
CYHS,0.0
NCRY,0.0
NCRW,0.0
NCRV,0.0
NCRT,0.0
NCRS,0.0
NCRR,0.0
NCRQ,0.0
NCRN,0.0
NCRM,0.0
NCRL,0.0
NCRK,0.0
NCRI,0.0292533333333
NCRG,0.0
NCRF,0.0
NCRD,0.0
NCRA,0.0
HYGI,0.0
HYGK,0.0
HYGL,0.0084549999999999
HYGM,0.0
HYGN,0.0
HYGA,0.0
HYGD,0.0
HYGF,0.0
HYGG,0.0
HYGY,0.0
FCYY,0.02193
HYGQ,0.0
HYGR,0.0
HYGS,0.0
HYGV,0.0
HYGW,0.0
FTGY,0.0239075
FTGS,0.01442
FTGR,0.186150833333
FTGQ,0.00501
FTGW,0.0117875
FTGV,0.02245875
FTGT,0.0080125
FTGK,0.0
FTGI,0.01917
FTGN,0.01441
FTGM,0.0067975
FTGL,0.0277075
FTGA,0.00604
FTGG,0.10592125
FTGF,0.0128275
FTGD,0.0
DNDF,0.0
DNDG,0.0
DNDD,0.0
DNDK,0.0
DNDI,0.0
DNDN,0.0
DNDL,0.0
DNDM,0.0
DNDR,0.0
DNDS,0.0
DNDV,0.0
DNDW,0.0
DNDT,0.0
DNDY,0.0
FCYK,0.01188
FCYI,0.00603
FCYL,0.0688966666667
FCYA,0.0
FCYF,0.0
FCYD,0.0
EFYA,0.0
EFYF,0.0
EFYG,0.0
EFYD,0.0
EFYK,0.0
EFYI,0.0
EFYN,0.0
EFYL,0.0
EFYM,0.0
EFYR,0.0
EFYS,0.0
EFYQ,0.0
EFYV,0.0
EFYW,0.0
EFYT,0.0
EFYY,0.0
ICLK,0.0355966666667
WFAK,0.0
WFAG,0.0
NNDD,0.0
ICLD,0.0344
NQCY,0.03621
WIGL,0.02716
EWCL,0.0
WIGK,0.0
WIGD,0.0
TQLN,13.16452
TQLT,18.75089125
TQLR,2.22645384615
WWPV,0.0
WWPT,0.0
WWPR,0.0
WWPS,0.0
WWPQ,0.0
WWPF,0.0
WWPG,0.0
WWPD,0.0
WWPA,0.0
WWPN,0.0
WWPL,0.0
WWPM,0.0
HDDM,0.0
WWPI,0.0
PWPK,0.0
HMDT,0.0
HMDW,0.0
HMDV,0.0
HMDQ,0.0
HMDS,0.0
HMDR,0.0
PDPI,0.0
PWPA,0.0
PDPK,0.0
HMDY,0.0
PDPM,0.0
PDPN,0.0
PWPD,0.0
HMDD,0.0
HMDG,0.0
HMDF,0.0
PDPW,0.0
HMDM,0.0
HMDL,0.00576666666667
PWPQ,0.0
HMDN,0.0
HMDI,0.0
HMDK,0.0
PWPT,0.0
WLYA,0.0
WLYF,0.0
WLYG,0.0
WLYD,0.0
WLYK,0.0
WLYI,0.0
WLYN,0.01585
WLYL,0.0
WLYM,0.0
WLYR,0.15739
WLYS,0.0
WLYQ,0.0
WLYV,0.0
WLYW,0.0
WLYT,0.0
YPAR,0.00532636363636
NFID,0.0
ICLQ,9.86563666667
NFIK,0.0
YLGS,0.0
NFII,0.0
YWAN,0.0
YPAY,0.0
YLGK,0.0
NFIM,0.0
YLGM,0.0722833333333
NFIL,0.0
MLAS,1.40266066667
YPAF,0.0
YHQW,0.0
QQKA,0.0
QQKF,0.0
QQKI,0.0
QQKS,0.0
QQKR,0.0
QQKW,0.0
QQKV,0.0
QQKT,0.0
QQKY,0.0
VTFI,0.0837525
VTFK,0.0
VTFL,0.02897
VTFM,1.27087
GYTV,0.07312
GYTW,0.0
GYTQ,0.0
GYTR,0.00288909090909
GYTS,0.00576833333333
GYTY,0.0
GYTD,0.0
GYTF,0.0
GYTG,0.0135871428571
GYTA,0.027165
GYTL,0.0848054545455
GYTM,0.0149166666667
GYTN,0.0
GYTI,0.280625
GYTK,0.0
ALFF,0.0299866666667
RSNG,0.0
RSNF,0.00320666666667
RSND,0.0
RSNA,0.00384888888889
RSNN,0.0
RSNM,0.0
RSNL,0.00196761904762
RSNK,0.0
RSNI,0.00264888888889
RSNW,0.0
RSNV,0.0
RSNT,0.0
RSNS,0.0
RSNR,0.0
RSNQ,0.0
VTFW,0.0
HMKR,0.0
RSNY,0.00264875
EGES,0.0
EGEW,0.0
EGET,0.0
PDYG,0.0
EGEY,0.0
PDYF,0.0
EGEF,0.0
EGED,0.0
EGEI,0.0
EGEM,0.0
EGEL,0.0
EQTN,0.0
HMKI,0.0
ALFW,0.0
HMKL,0.0
HMKM,0.0
HMKN,0.0
WKLT,0.0
HMKA,0.0
FPWY,0.0
HWII,0.0
HWIK,0.0
HWIL,0.00746
HWIM,0.02112
HWIN,0.0
HWIA,0.0
HWID,0.0
HWIF,0.0
HWIG,0.0
HWIY,0.0
HWIQ,0.0
HWIR,0.0
HWIS,0.0
HWIT,0.0
HWIV,0.0
HWIW,0.0
CMFF,0.0
FPWF,0.0
WEWA,0.0
WEWD,0.0
WEWG,0.0
WEWF,0.0
FFIY,0.0
FFIS,0.0
FFIR,0.0
FFIQ,0.0
FFIW,0.0
FFIV,0.0
FFIT,0.0
FFIK,0.0
FFII,0.0
FFIN,0.04599
FFIM,0.00458
FFIL,0.00127333333333
FFIA,0.0
FFIG,0.00238
FFIF,0.0
FFID,0.0
STWT,0.03983
STWV,0.103457142857
STWW,0.0
STWQ,0.539808
STWR,0.00109571428571
STWS,0.13107
SYIW,0.0057333333333299
SYIV,0.656536
SYIT,0.09466
SYIS,0.0829922222222
STWY,0.2267475
SYIQ,0.23758
STWD,0.0057979999999999
STWF,0.0641966666666999
STWG,0.0
SYIK,0.0
SYII,0.24459
STWL,0.189088235294
SYIF,0.0240866666667
STWN,0.116612
SYID,0.0
STWI,0.0921133333333
SYIA,0.06629
STWK,0.0
VAMI,4.34613666667
VAMK,0.0
VAML,7.988958181819999
VAMM,12.7827833333
VAMN,0.048275
VAMA,0.0
VAMF,0.0278175
VAMG,1.945382
VAMY,0.0363033333333
WKLY,0.00792666666667
VAMQ,0.0585766666666999
VAMR,0.0
VAMS,0.988248888889
VAMT,0.01268
VAMV,3.24720666667
VAMW,0.0
NRPL,0.0
NRPM,0.0
NRPN,0.009514
ILVY,0.0
NRPI,0.0
NRPK,0.0
NRPD,0.0
ILVT,0.0
ILVW,0.0
ILVV,0.0007816666666669
ILVQ,0.01057
ILVS,0.071795
ILVR,0.0008544444444439
ILVM,0.0
ILVL,0.00116888888889
ILVN,0.0
ILVI,0.000841666666667
ILVK,0.0
ILVD,0.0
ILVG,0.0
ILVF,0.0008316666666669
ILVA,0.0
NRPQ,0.0
NRPS,0.000808235294118
NHKA,0.0
NHKG,0.0
NHKF,0.0
NHKD,0.0
NHKK,0.0
NHKI,0.0
VTAM,4.58172666667
NHKN,0.0
NHKM,0.0
NHKL,0.0
NHKS,0.0
NHKR,0.0
NHKV,0.0
NHKT,0.0
NHKY,0.0
LCKY,0.0
LCKV,0.0
LCKW,0.0
LCKT,0.0
LCKR,0.0
LCKS,0.0
LCKQ,0.0
LCKN,0.0
LCKL,0.0
LCKM,0.0
LCKK,0.0
LCKI,0.0
LCKF,0.0
LCKG,0.0
LCKD,0.0
LCKA,0.0
VVRN,0.0
VVRL,0.0
VVRM,0.0
VVRK,0.0
VVRI,0.003465
VVRF,0.0
VVRG,0.0
VVRD,0.0
VVRA,0.0
VVRY,0.0
VVRV,0.0
VVRW,0.000969090909091
VVRT,0.0
VVRR,0.00202111111111
VVRS,0.0
VVRQ,0.0
QIIQ,0.02925
NEYY,0.02236
QIIS,0.0
QIIR,0.0063433333333299
QIIT,0.0
QIIW,0.0
QIIV,0.0
NEYR,0.0
NEYS,0.0265566666667
NEYT,0.05069
YSYD,0.00975666666667
NEYV,0.0
NEYI,0.0
NEYK,0.0
NEYL,0.0271533333333
NEYM,0.0
NEYN,0.0
QIIF,0.00809
QIII,0.01118
NEYA,0.0
QIIK,0.0
NEYD,0.0
NEYF,0.0
NEYG,0.0
HDKY,0.0
TLTK,0.0349
TLTL,14.05741
TLTM,19.0422577778
TLTN,7.171347999999999
TLTA,10.4519275
TLTD,0.01568
TLTF,0.13234
TLTG,4.13100473684
TLTY,0.0636272727273
TLTQ,6.49393875
TLTR,0.017142
TLTS,7.0168446875
TLTT,6.25078227273
TLTV,8.61518727273
TLTW,1.339275
WKLN,0.0
GSKN,0.0
GSKM,0.0
GSKL,0.0060875
GSKK,0.0
GSKI,0.013585
GSKG,0.0
GSKF,0.0
GSKD,0.0
GSKA,0.0
GSKY,0.0
GSKW,0.0
GSKV,0.0
GSKT,0.00595
GSKS,0.0
GSKR,0.0
GSKQ,0.0
EDKY,0.0
EDKR,0.0
EDKS,0.0
EDKV,0.0
EDKW,0.0
EDKL,0.0
EDKF,0.0
EDKG,0.0
EDKD,0.0
RYQL,0.0
KFGL,0.0
KFGM,0.0
RSCW,0.0
GRCN,0.0
HQVG,0.0
HQVF,0.0
HQVQ,0.0
HQVV,0.0
YDPK,0.0
HQVY,0.0
YDPN,0.0
YDPM,0.0
HGEL,0.0
HGEF,0.0
HGEY,0.0
HGER,0.0
HGES,0.0
VWEK,0.0
WNKY,0.0
WNKS,0.0
WNKV,0.0
WNKW,0.0
WNKT,0.0
WNKI,0.0
WNKN,0.0
WNKL,0.0
WNKM,0.0
WNKA,0.0
WNKF,0.0
WNKG,0.0
WNKD,0.0
AWRN,0.0
AWRL,0.0
AWRM,0.0
AWRI,0.0
AWRF,0.0
AWRG,0.0
AWRD,0.0
FITG,0.0067975
AWRA,0.0
FITY,0.019015
AWRY,0.0
AWRV,0.0
AWRW,0.0
AWRT,0.0
AWRR,0.0
AWRS,0.0
AWRQ,0.0
VTAY,0.19396
VWEN,0.0
GRCI,0.0
AKYN,0.0
PFVY,0.0
PFVQ,0.0
PFVR,0.00397
PFVS,0.0
PFVT,0.0
PFVV,0.0
PFVW,0.0
PFVI,0.0
PFVK,0.0
PFVL,0.0
PFVM,0.0
PFVN,0.0
PFVA,0.0
PFVD,0.0
PFVF,0.0
PFVG,0.0
RRPQ,0.0
RRPR,0.0
RRPS,0.0
RRPT,0.0
RRPV,0.0
TQES,0.00845666666667
RRPY,0.0
RRPA,0.0
RRPD,0.0
RRPF,0.0
RRPG,0.002725
RRPI,0.0
RRPK,0.0
RRPL,0.0
RRPM,0.0
RRPN,0.0
FPIN,0.0
QNCY,0.0
SMTY,5.284535
QNCQ,0.0
QNCR,0.0
QNCS,0.026505
QNCT,0.0
QNCV,0.0
QNCW,0.0
QNCI,0.03621
QNCK,0.0
QNCL,0.0275733333333
QNCN,0.0
QNCA,0.0
QNCF,0.0
QNCG,0.0
KTHD,0.0
IHIV,0.0
VWEA,0.0
SAKM,0.01585
SAKL,0.0141876470588
SAKN,0.0
SAKI,0.0090599999999999
PPIY,0.0
PPIW,0.0
PPIV,0.0
SAKG,0.008607
PPIT,0.0
PPIS,0.0
PPIR,0.0
PPIQ,0.0
PPIN,0.0
PPIM,0.0
PPIL,0.0
PPIK,0.0
VWEG,0.0
PPII,0.0086474999999999
PPIG,0.0
PPIF,0.0
SAKW,0.0
PPID,0.0
PPIA,0.0
SAKR,0.00432875
DCPS,0.0
DCPR,0.0
DCPQ,0.0
DCPW,0.0
DCPV,0.00528666666667
LEDW,0.0
DCPT,0.0
LEDY,0.0
DCPY,0.0
DCPA,0.0
DCPG,0.0
DCPF,0.0
DCPD,0.0
DCPK,0.0
DCPI,0.00827
LEDM,0.0
DCPN,0.0
DCPM,0.0
DCPL,0.0
QGLT,7.326868888889999
QGLV,7.454126363639999
QGLW,0.0198233333333
QGLQ,0.11327
QGLR,0.0050585714285699
QGLS,3.81621294118
QGLY,0.112055
QGLD,0.0617659999999999
QGLF,1.25090833333
QGLG,5.06964142857
QGLA,2.96224666667
QGLL,10.4482688889
QGLM,3.61871333333
QGLN,0.187448
QGLI,13.27098
QGLK,1.0184125
KCGV,0.0
KGER,0.0
MRQN,0.0
MRQL,0.0
MRQM,0.0
MRQI,0.0
MRQF,0.0
MRQG,0.0
MRQD,0.0
MRQA,0.0
MRQY,0.0
MRQV,0.0
MRQW,0.0
MRQR,0.0
MRQS,0.0
MRQQ,0.0
SMTM,14.9248883333
CHCS,0.0
CVLV,0.03456
CVLS,0.0
CVLF,0.0
CVLA,0.0
GLRF,0.00151944444444
CVLL,0.0
CVLI,0.0
GYVY,0.0029775
GLRA,0.0
GYVA,0.0
GYVF,0.0172375
GYVG,0.0
GYVK,0.015845
GLRT,0.0
GYVN,0.0140866666667
GLRR,0.0
GYVL,0.145343333333
VWEV,0.0
GYVM,0.0678966666667
SMTD,0.045202
SMTG,5.19591666667
TSRY,0.009050625
TSRQ,0.0200614285714
TSRS,0.0417304761905
TSRR,0.00520513513514
TSRT,0.00957392857143
TSRW,0.0888983333333
TSRV,0.0103764516129
TSRI,0.016724375
TSRK,0.0
TSRM,0.00762
TSRL,0.0108211538462
SMTA,11.7956566667
TSRN,0.012655625
TSRA,0.00979666666667
TSRD,0.0
TSRG,0.3883736
TSRF,0.00395333333333
CSYA,0.0
CSYF,0.03169
CSYL,0.04753
AMSN,9.33879166667
CPEI,0.0
CSYQ,0.0
CSYS,0.0
CSYR,0.0
NFNY,0.0
NFNR,0.0
NFNS,0.0090599999999999
NFNQ,0.02535
NFNV,0.0
NFNW,0.02236
NFNT,0.017285
NFNK,0.0
NFNI,0.0
NFNN,0.0
NFNL,0.0
NFNM,0.0
NFNA,0.0
NFNF,0.0
NFNG,0.0
NFND,0.0
QYHF,0.09125
QYHG,0.0
